age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,gt50k
59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,lte50k
29,Federal-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,gt50k
56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,gt50k
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,lte50k
37,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,lte50k
58,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,gt50k
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,gt50k
29,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,38,United-States,lte50k
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,lte50k
36,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,gt50k
19,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,594,0,40,United-States,lte50k
46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,28,United-States,gt50k
42,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,gt50k
29,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,lte50k
42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,gt50k
29,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,lte50k
47,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,lte50k
37,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,gt50k
39,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,lte50k
46,Private,Bachelors,13,Divorced,Sales,Unmarried,Black,Female,0,0,35,United-States,gt50k
28,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,lte50k
36,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States,gt50k
39,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,lte50k
44,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,lte50k
70,,HS-grad,9,Widowed,,Not-in-family,White,Female,2964,0,12,United-States,lte50k
60,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,lte50k
35,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,gt50k
59,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,48,United-States,gt50k
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,60,United-States,lte50k
22,Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,16,United-States,lte50k
31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,gt50k
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,gt50k
33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,gt50k
41,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,lte50k
31,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,gt50k
62,Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,lte50k
43,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,lte50k
28,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,60,United-States,lte50k
43,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1887,40,United-States,gt50k
55,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,3103,0,55,United-States,gt50k
42,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,25,United-States,lte50k
23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,lte50k
55,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,gt50k
44,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,45,United-States,gt50k
19,Private,11th,7,Never-married,Sales,Own-child,Other,Female,0,0,32,Nicaragua,lte50k
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,lte50k
41,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,50,United-States,lte50k
63,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,lte50k
51,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,lte50k
49,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,90,United-States,lte50k
29,State-gov,Masters,14,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,20,Taiwan,lte50k
25,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States,gt50k
44,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,gt50k
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,lte50k
42,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,gt50k
21,Private,11th,7,Never-married,Tech-support,Own-child,White,Female,0,0,35,United-States,lte50k
26,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,lte50k
24,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,lte50k
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,gt50k
58,,Bachelors,13,Widowed,,Unmarried,White,Female,27828,0,50,United-States,gt50k
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,lte50k
65,State-gov,7th-8th,4,Widowed,Other-service,Other-relative,White,Female,0,0,24,United-States,lte50k
52,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,gt50k
17,Private,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,lte50k
27,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,22,United-States,lte50k
53,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,lte50k
24,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,lte50k
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,gt50k
34,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,18,United-States,lte50k
40,Local-gov,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,8614,0,50,United-States,gt50k
49,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,gt50k
86,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,lte50k
49,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,60,United-States,gt50k
43,Self-emp-not-inc,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,lte50k
47,Private,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,35,Puerto-Rico,lte50k
32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,gt50k
30,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,lte50k
25,Local-gov,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,lte50k
42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,gt50k
60,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,lte50k
46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,38,United-States,gt50k
39,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,gt50k
28,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,70,United-States,gt50k
26,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,Puerto-Rico,lte50k
27,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,lte50k
59,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,lte50k
64,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,lte50k
90,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,2964,0,12,United-States,lte50k
51,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,45,United-States,gt50k
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States,lte50k
39,Private,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Dominican-Republic,lte50k
30,,HS-grad,9,Never-married,,Own-child,White,Male,0,0,25,United-States,lte50k
47,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,gt50k
32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,gt50k
24,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,lte50k
23,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,lte50k
62,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,lte50k
48,,Some-college,10,Married-civ-spouse,,Wife,White,Female,0,0,20,United-States,lte50k
62,,12th,8,Divorced,,Not-in-family,White,Male,0,0,40,Canada,lte50k
35,Self-emp-not-inc,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,lte50k
27,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,lte50k
49,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,35,United-States,lte50k
18,Private,10th,6,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States,lte50k
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,lte50k
63,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,gt50k
54,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,lte50k
24,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,gt50k
61,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,gt50k
50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,gt50k
36,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,gt50k
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,United-States,lte50k
38,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,gt50k
30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,lte50k
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,2907,0,40,United-States,lte50k
33,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,52,United-States,lte50k
39,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,gt50k
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,gt50k
47,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,lte50k
42,Local-gov,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,33,United-States,lte50k
29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,lte50k
35,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,lte50k
23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,lte50k
28,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,lte50k
34,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,lte50k
40,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,lte50k
67,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,30,United-States,lte50k
49,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,lte50k
34,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,lte50k
60,,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,lte50k
26,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,2463,0,35,United-States,lte50k
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,lte50k
40,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,1831,0,30,United-States,lte50k
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,lte50k
35,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,1887,45,United-States,gt50k
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,United-States,lte50k
25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,3325,0,40,United-States,lte50k
28,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,lte50k
31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,lte50k
45,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,lte50k
52,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,lte50k
39,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,Columbia,lte50k
19,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,lte50k
23,Private,12th,8,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,lte50k
23,Private,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,lte50k
52,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,gt50k
33,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,gt50k
35,Private,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Haiti,lte50k
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,lte50k
61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,gt50k
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,70,United-States,gt50k
38,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,lte50k
59,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,gt50k
41,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,gt50k
27,,9th,5,Separated,,Unmarried,White,Female,0,0,50,United-States,lte50k
19,Private,11th,7,Never-married,Transport-moving,Other-relative,White,Male,0,0,10,United-States,lte50k
22,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,lte50k
59,Private,Assoc-acdm,12,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,lte50k
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,45,United-States,gt50k
31,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,lte50k
18,Private,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,lte50k
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,lte50k
28,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,lte50k
28,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,lte50k
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,lte50k
38,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,gt50k
19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,lte50k
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,gt50k
28,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,15024,0,40,United-States,gt50k
41,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,24,El-Salvador,lte50k
50,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,gt50k
46,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,Portugal,lte50k
20,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,lte50k
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,gt50k
28,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,lte50k
37,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,lte50k
46,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,gt50k
